timestamp,switch,eth_src,eth_dst,eth_type,src_ip,dst_ip,cookie,table_id,packet_count,byte_count,idle_timeout_s,hard_timeout_s,in_port,dur,dur_nsec,label
1695491865.99492,00:00:00:00:00:00:00:04,ba:ac:3e:25:c0:d1,02:00:00:00:00:01,0x800,172.24.16.15,172.24.16.20,9007202106867712,N/A,6679,280069778,5,0,1,4,859000000,0
1695491865.99492,00:00:00:00:00:00:00:04,ba:ac:3e:25:c0:d1,02:00:00:00:00:01,0x800,172.24.16.15,172.24.16.20,9007202123644928,N/A,296,422712,5,0,1,4,859000000,0
1695491865.99492,00:00:00:00:00:00:00:04,94:50:ab:97:e7:84,02:00:00:00:00:01,0x800,172.24.16.5,172.24.16.20,9007202257862656,N/A,6936,281092828,5,0,1,4,839000000,0
1695491865.99492,00:00:00:00:00:00:00:04,94:50:ab:97:e7:84,02:00:00:00:00:01,0x800,172.24.16.5,172.24.16.20,9007202291417088,N/A,6197,9377914,5,0,1,4,829000000,0
1695491865.99492,00:00:00:00:00:00:00:04,2e:0d:67:ce:f5:ba,02:00:00:00:00:01,0x800,172.24.16.18,172.24.16.20,9007202324971520,N/A,7812,341859012,5,0,1,4,829000000,0
1695491865.99492,00:00:00:00:00:00:00:04,2e:0d:67:ce:f5:ba,02:00:00:00:00:01,0x800,172.24.16.18,172.24.16.20,9007202375303168,N/A,4060,6138944,5,0,1,4,788000000,0
1695491865.99492,00:00:00:00:00:00:00:04,16:0d:a2:c9:0f:83,02:00:00:00:00:01,0x800,172.24.16.9,172.24.16.20,9007202593406976,N/A,5548,213772268,5,0,3,4,785000000,0
1695491865.99492,00:00:00:00:00:00:00:04,6a:b4:67:f6:d8:ab,02:00:00:00:00:01,0x800,172.24.16.16,172.24.16.20,9007202744401920,N/A,6126,255191528,5,0,1,4,752000000,0
1695491865.99492,00:00:00:00:00:00:00:04,6a:b4:67:f6:d8:ab,02:00:00:00:00:01,0x800,172.24.16.16,172.24.16.20,9007202761179136,N/A,1477,2226962,5,0,1,4,752000000,0
1695491865.99492,00:00:00:00:00:00:00:04,16:0d:a2:c9:0f:83,02:00:00:00:00:01,0x800,172.24.16.9,172.24.16.20,9007202610184192,N/A,6569,9938538,5,0,3,4,746000000,0
1695491865.99492,00:00:00:00:00:00:00:04,12:a8:b5:1f:54:b6,02:00:00:00:00:01,0x800,172.24.16.13,172.24.16.20,9007202945728512,N/A,6384,221529892,5,0,1,4,725000000,0
1695491865.99492,00:00:00:00:00:00:00:04,7a:99:34:e1:18:60,02:00:00:00:00:01,0x800,172.24.16.6,172.24.16.20,9007202996060160,N/A,9248,391810212,5,0,1,4,701000000,0
1695491865.99492,00:00:00:00:00:00:00:04,7a:99:34:e1:18:60,02:00:00:00:00:01,0x800,172.24.16.6,172.24.16.20,9007203012837376,N/A,3102,4688316,5,0,1,4,701000000,0
1695491865.99492,00:00:00:00:00:00:00:04,12:a8:b5:1f:54:b6,02:00:00:00:00:01,0x800,172.24.16.13,172.24.16.20,9007203029614592,N/A,1943,2926270,5,0,1,4,701000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,6c:23:c1:94:e3:3a,0x800,172.24.16.20,172.24.16.7,9007203247718400,N/A,1,94,5,0,5,4,677000000,0
1695491865.99492,00:00:00:00:00:00:00:04,24:d4:9b:33:b2:20,02:00:00:00:00:01,0x800,172.24.16.10,172.24.16.20,9007203415490560,N/A,16875,864508610,5,0,3,4,656000000,0
1695491865.99492,00:00:00:00:00:00:00:04,24:d4:9b:33:b2:20,02:00:00:00:00:01,0x800,172.24.16.10,172.24.16.20,9007203449044992,N/A,1347,1948990,5,0,3,4,651000000,0
1695491865.99492,00:00:00:00:00:00:00:04,72:ad:29:aa:19:e9,02:00:00:00:00:01,0x800,172.24.16.14,172.24.16.20,9007203482599424,N/A,5771,225496842,5,0,1,4,626000000,0
1695491865.99492,00:00:00:00:00:00:00:04,72:ad:29:aa:19:e9,02:00:00:00:00:01,0x800,172.24.16.14,172.24.16.20,9007203516153856,N/A,2320,3504880,5,0,1,4,623000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,ce:94:05:58:97:d0,0x800,172.24.16.20,172.24.16.3,9007203667148800,N/A,2,148,5,0,5,4,600000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,9a:e2:59:1f:df:d6,0x800,172.24.16.20,172.24.16.4,9007203683926016,N/A,2,148,5,0,5,4,594000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,e0:19:6b:4d:dd:29,0x800,172.24.16.20,172.24.16.2,9007204086579200,N/A,2,148,5,0,5,4,535000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,ba:2e:c8:df:0e:c9,0x800,172.24.16.20,172.24.16.1,9007204103356416,N/A,2,148,5,0,5,4,523000000,0
1695491865.99492,00:00:00:00:00:00:00:04,6e:2c:ce:30:dc:d4,02:00:00:00:00:01,0x800,172.24.16.12,172.24.16.20,9007204304683008,N/A,11208,542195852,5,0,4,4,507000000,0
1695491865.99492,00:00:00:00:00:00:00:04,6e:2c:ce:30:dc:d4,02:00:00:00:00:01,0x800,172.24.16.12,172.24.16.20,9007204321460224,N/A,1162,1743484,5,0,4,4,507000000,0
1695491865.99492,00:00:00:00:00:00:00:04,ce:94:05:58:97:d0,02:00:00:00:00:01,0x800,172.24.16.3,172.24.16.20,9007204455677952,N/A,8148,306337724,5,0,1,4,468000000,0
1695491865.99492,00:00:00:00:00:00:00:04,ba:2e:c8:df:0e:c9,02:00:00:00:00:01,0x800,172.24.16.1,172.24.16.20,9007204640227328,N/A,6800,261822448,5,0,1,4,412000000,0
1695491865.99492,00:00:00:00:00:00:00:04,e0:19:6b:4d:dd:29,02:00:00:00:00:01,0x800,172.24.16.2,172.24.16.20,9007204824776704,N/A,11387,396648586,5,0,1,4,412000000,0
1695491865.99492,00:00:00:00:00:00:00:04,ce:94:05:58:97:d0,02:00:00:00:00:01,0x800,172.24.16.3,172.24.16.20,9007204858331136,N/A,2156,3254944,5,0,1,4,412000000,0
1695491865.99492,00:00:00:00:00:00:00:04,9a:e2:59:1f:df:d6,02:00:00:00:00:01,0x800,172.24.16.4,172.24.16.20,9007205042880512,N/A,7598,263650240,5,0,1,4,412000000,0
1695491865.99492,00:00:00:00:00:00:00:04,9a:e2:59:1f:df:d6,02:00:00:00:00:01,0x800,172.24.16.4,172.24.16.20,9007205093212160,N/A,2690,4063028,5,0,1,4,411000000,0
1695491865.99492,00:00:00:00:00:00:00:04,e0:19:6b:4d:dd:29,02:00:00:00:00:01,0x800,172.24.16.2,172.24.16.20,9007205143543808,N/A,3026,4518372,5,0,1,4,345000000,0
1695491865.99492,00:00:00:00:00:00:00:04,ba:2e:c8:df:0e:c9,02:00:00:00:00:01,0x800,172.24.16.1,172.24.16.20,9007205160321024,N/A,3745,5664138,5,0,1,4,345000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,6e:2c:ce:30:dc:d4,0x800,172.24.16.20,172.24.16.12,9007205512642560,N/A,2,148,5,0,5,4,317000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,0e:53:0e:e7:c2:6e,0x800,172.24.16.20,172.24.16.17,9007205948850176,N/A,2,188,5,0,5,4,276000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,ba:ac:3e:25:c0:d1,0x800,172.24.16.20,172.24.16.15,9007205965627392,N/A,2,188,5,0,5,4,276000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,2e:0d:67:ce:f5:ba,0x800,172.24.16.20,172.24.16.18,9007205982404608,N/A,2,200,5,0,5,4,276000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,16:0d:a2:c9:0f:83,0x800,172.24.16.20,172.24.16.9,9007205999181824,N/A,2,188,5,0,5,4,276000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,6a:b4:67:f6:d8:ab,0x800,172.24.16.20,172.24.16.16,9007206015959040,N/A,1,94,5,0,5,4,270000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,94:50:ab:97:e7:84,0x800,172.24.16.20,172.24.16.5,9007206032736256,N/A,1,94,5,0,5,4,270000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,7a:99:34:e1:18:60,0x800,172.24.16.20,172.24.16.6,9007206049513472,N/A,1,94,5,0,5,4,266000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,12:a8:b5:1f:54:b6,0x800,172.24.16.20,172.24.16.13,9007206066290688,N/A,2,188,5,0,5,4,266000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,5e:7d:a0:c9:22:15,0x800,172.24.16.20,172.24.16.11,9007206099845120,N/A,1,94,5,0,5,4,266000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,6c:23:c1:94:e3:3a,0x800,172.24.16.20,172.24.16.7,9007206200508416,N/A,9068,679280,5,0,5,4,253000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,12:29:fb:48:15:e7,0x800,172.24.16.20,172.24.16.8,9007206301171712,N/A,1,94,5,0,5,4,246000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,0e:53:0e:e7:c2:6e,0x800,172.24.16.20,172.24.16.17,9007206385057792,N/A,11012,831328,5,0,5,4,234000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,ba:ac:3e:25:c0:d1,0x800,172.24.16.20,172.24.16.15,9007206452166656,N/A,3666,260224,5,0,5,4,226000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,2e:0d:67:ce:f5:ba,0x800,172.24.16.20,172.24.16.18,9007206485721088,N/A,7605,575226,5,0,5,4,183000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,16:0d:a2:c9:0f:83,0x800,172.24.16.20,172.24.16.9,9007206586384384,N/A,9459,773418,5,0,5,4,183000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,e0:19:6b:4d:dd:29,0x800,172.24.16.20,172.24.16.2,9007206619938816,N/A,1,94,5,0,5,4,147000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,e0:19:6b:4d:dd:29,0x800,172.24.16.20,172.24.16.2,9007206636716032,N/A,9368,698252,5,0,5,4,147000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,6a:b4:67:f6:d8:ab,0x800,172.24.16.20,172.24.16.16,9007206871597056,N/A,4511,336858,5,0,5,4,147000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,94:50:ab:97:e7:84,0x800,172.24.16.20,172.24.16.5,9007206938705920,N/A,9836,796456,5,0,5,4,119000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,7a:99:34:e1:18:60,0x800,172.24.16.20,172.24.16.6,9007207257473024,N/A,7221,576974,5,0,5,4,90000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,12:a8:b5:1f:54:b6,0x800,172.24.16.20,172.24.16.13,9007207358136320,N/A,5862,467456,5,0,5,4,90000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,12:29:fb:48:15:e7,0x800,172.24.16.20,172.24.16.8,9007207861452800,N/A,4304,347828,5,0,5,4,61000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,5e:7d:a0:c9:22:15,0x800,172.24.16.20,172.24.16.11,9007207928561664,N/A,5951,469258,5,0,5,4,34000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,ba:2e:c8:df:0e:c9,0x800,172.24.16.20,172.24.16.1,9007208280883200,N/A,7395,619578,5,0,5,3,999000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,ba:2e:c8:df:0e:c9,0x800,172.24.16.20,172.24.16.1,9007208465432576,N/A,2,208,5,0,5,3,948000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,6e:2c:ce:30:dc:d4,0x800,172.24.16.20,172.24.16.12,9007208482209792,N/A,1,94,5,0,5,3,948000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,24:d4:9b:33:b2:20,0x800,172.24.16.20,172.24.16.10,9007208498987008,N/A,2,188,5,0,5,3,948000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,72:ad:29:aa:19:e9,0x800,172.24.16.20,172.24.16.14,9007208515764224,N/A,1,94,5,0,5,3,948000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,ce:94:05:58:97:d0,0x800,172.24.16.20,172.24.16.3,9007208532541440,N/A,1,94,5,0,5,3,948000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,9a:e2:59:1f:df:d6,0x800,172.24.16.20,172.24.16.4,9007208549318656,N/A,1,94,5,0,5,3,948000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,24:d4:9b:33:b2:20,0x800,172.24.16.20,172.24.16.10,9007208566095872,N/A,6381,442794,5,0,5,3,948000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,72:ad:29:aa:19:e9,0x800,172.24.16.20,172.24.16.14,9007208767422464,N/A,5609,412346,5,0,5,3,901000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,6e:2c:ce:30:dc:d4,0x800,172.24.16.20,172.24.16.12,9007208951971840,N/A,5645,421390,5,0,5,3,856000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,ce:94:05:58:97:d0,0x800,172.24.16.20,172.24.16.3,9007208985526272,N/A,6586,506644,5,0,5,3,856000000,0
1695491865.99492,00:00:00:00:00:00:00:04,02:00:00:00:00:01,9a:e2:59:1f:df:d6,0x800,172.24.16.20,172.24.16.4,9007209035857920,N/A,7480,568068,5,0,5,3,831000000,0
1695491865.99492,00:00:00:00:00:00:00:04,N/A,N/A,N/A,N/A,N/A,0,N/A,150,11487,0,0,N/A,20,572000000,0
1695491865.99492,00:00:00:00:00:00:00:05,02:00:00:00:00:01,ba:2e:c8:df:0e:c9,0x806,N/A,N/A,9007200664027136,N/A,1,42,5,0,3,5,0,0
1695491865.99492,00:00:00:00:00:00:00:05,02:00:00:00:00:01,e0:19:6b:4d:dd:29,0x806,N/A,N/A,9007200680804352,N/A,1,42,5,0,3,5,0,0
1695491865.99492,00:00:00:00:00:00:00:05,e0:19:6b:4d:dd:29,6c:23:c1:94:e3:3a,0x800,172.24.16.2,172.24.16.7,9007199506399232,N/A,5,490,5,0,2,5,218000000,0
1695491865.99492,00:00:00:00:00:00:00:05,12:a8:b5:1f:54:b6,e0:19:6b:4d:dd:29,0x800,172.24.16.13,172.24.16.2,9007199590285312,N/A,6,588,5,0,3,5,203000000,0
1695491865.99492,00:00:00:00:00:00:00:05,ba:2e:c8:df:0e:c9,9a:e2:59:1f:df:d6,0x800,172.24.16.1,172.24.16.4,9007199556730880,N/A,5,490,5,0,1,5,199000000,0
1695491865.99492,00:00:00:00:00:00:00:05,24:d4:9b:33:b2:20,e0:19:6b:4d:dd:29,0x800,172.24.16.10,172.24.16.2,9007199640616960,N/A,6,588,5,0,3,5,199000000,0
1695491865.99492,00:00:00:00:00:00:00:05,ba:ac:3e:25:c0:d1,ba:2e:c8:df:0e:c9,0x800,172.24.16.15,172.24.16.1,9007199925829632,N/A,6,588,5,0,3,5,152000000,0
1695491865.99492,00:00:00:00:00:00:00:05,6e:2c:ce:30:dc:d4,ba:2e:c8:df:0e:c9,0x800,172.24.16.12,172.24.16.1,9007199976161280,N/A,6,588,5,0,3,5,138000000,0
1695491865.99492,00:00:00:00:00:00:00:05,e0:19:6b:4d:dd:29,12:a8:b5:1f:54:b6,0x800,172.24.16.2,172.24.16.13,9007200076824576,N/A,5,490,5,0,2,5,99000000,0
1695491865.99492,00:00:00:00:00:00:00:05,e0:19:6b:4d:dd:29,24:d4:9b:33:b2:20,0x800,172.24.16.2,172.24.16.10,9007200093601792,N/A,5,490,5,0,2,5,99000000,0
1695491865.99492,00:00:00:00:00:00:00:05,6c:23:c1:94:e3:3a,e0:19:6b:4d:dd:29,0x800,172.24.16.7,172.24.16.2,9007200143933440,N/A,5,490,5,0,3,5,98000000,0
1695491865.99492,00:00:00:00:00:00:00:05,9a:e2:59:1f:df:d6,ba:2e:c8:df:0e:c9,0x800,172.24.16.4,172.24.16.1,9007200160710656,N/A,5,490,5,0,3,5,98000000,0
1695491865.99492,00:00:00:00:00:00:00:05,ba:2e:c8:df:0e:c9,6e:2c:ce:30:dc:d4,0x800,172.24.16.1,172.24.16.12,9007200110379008,N/A,5,490,5,0,1,5,98000000,0
1695491865.99492,00:00:00:00:00:00:00:05,ba:2e:c8:df:0e:c9,ba:ac:3e:25:c0:d1,0x800,172.24.16.1,172.24.16.15,9007200227819520,N/A,5,490,5,0,1,5,73000000,0
1695491865.99492,00:00:00:00:00:00:00:05,ba:2e:c8:df:0e:c9,02:00:00:00:00:01,0x800,172.24.16.1,172.24.16.20,9007200731136000,N/A,1,74,5,0,1,4,978000000,0
1695491865.99492,00:00:00:00:00:00:00:05,e0:19:6b:4d:dd:29,02:00:00:00:00:01,0x800,172.24.16.2,172.24.16.20,9007200747913216,N/A,1,74,5,0,2,4,978000000,0
1695491865.99492,00:00:00:00:00:00:00:05,02:00:00:00:00:01,e0:19:6b:4d:dd:29,0x800,172.24.16.20,172.24.16.2,9007204086579200,N/A,2,148,5,0,3,4,537000000,0
1695491865.99492,00:00:00:00:00:00:00:05,02:00:00:00:00:01,ba:2e:c8:df:0e:c9,0x800,172.24.16.20,172.24.16.1,9007204103356416,N/A,2,148,5,0,3,4,536000000,0
1695491865.99492,00:00:00:00:00:00:00:05,ba:2e:c8:df:0e:c9,02:00:00:00:00:01,0x800,172.24.16.1,172.24.16.20,9007204640227328,N/A,6795,261816266,5,0,1,4,392000000,0
1695491865.99492,00:00:00:00:00:00:00:05,e0:19:6b:4d:dd:29,02:00:00:00:00:01,0x800,172.24.16.2,172.24.16.20,9007204824776704,N/A,11382,396642404,5,0,2,4,386000000,0
1695491865.99492,00:00:00:00:00:00:00:05,e0:19:6b:4d:dd:29,02:00:00:00:00:01,0x800,172.24.16.2,172.24.16.20,9007205143543808,N/A,3020,4510736,5,0,2,4,386000000,0
1695491865.99492,00:00:00:00:00:00:00:05,ba:2e:c8:df:0e:c9,02:00:00:00:00:01,0x800,172.24.16.1,172.24.16.20,9007205160321024,N/A,3739,5656502,5,0,1,4,386000000,0
1695491865.99492,00:00:00:00:00:00:00:05,02:00:00:00:00:01,e0:19:6b:4d:dd:29,0x800,172.24.16.20,172.24.16.2,9007206619938816,N/A,1,94,5,0,3,4,149000000,0
1695491865.99492,00:00:00:00:00:00:00:05,02:00:00:00:00:01,e0:19:6b:4d:dd:29,0x800,172.24.16.20,172.24.16.2,9007206636716032,N/A,9368,698252,5,0,3,4,149000000,0
1695491865.99492,00:00:00:00:00:00:00:05,02:00:00:00:00:01,ba:2e:c8:df:0e:c9,0x800,172.24.16.20,172.24.16.1,9007208280883200,N/A,7395,619578,5,0,3,4,2000000,0
1695491865.99492,00:00:00:00:00:00:00:05,02:00:00:00:00:01,ba:2e:c8:df:0e:c9,0x800,172.24.16.20,172.24.16.1,9007208465432576,N/A,2,208,5,0,3,3,951000000,0
1695491865.99492,00:00:00:00:00:00:00:05,N/A,N/A,N/A,N/A,N/A,0,N/A,173,44527,0,0,N/A,20,601000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,94:50:ab:97:e7:84,0x806,N/A,N/A,9007200345260032,N/A,1,42,5,0,1,5,63000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,7a:99:34:e1:18:60,0x806,N/A,N/A,9007200378814464,N/A,1,42,5,0,1,5,52000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,ce:94:05:58:97:d0,0x806,N/A,N/A,9007200395591680,N/A,1,42,5,0,1,5,46000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,9a:e2:59:1f:df:d6,0x806,N/A,N/A,9007200630472704,N/A,1,42,5,0,1,4,996000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,ba:2e:c8:df:0e:c9,0x806,N/A,N/A,9007200664027136,N/A,1,42,5,0,1,4,996000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,e0:19:6b:4d:dd:29,0x806,N/A,N/A,9007200680804352,N/A,1,42,5,0,1,4,996000000,0
1695491865.99492,00:00:00:00:00:00:00:02,7a:99:34:e1:18:60,0e:53:0e:e7:c2:6e,0x800,172.24.16.6,172.24.16.17,9007199388958720,N/A,5,490,5,0,4,5,212000000,0
1695491865.99492,00:00:00:00:00:00:00:02,2e:0d:67:ce:f5:ba,94:50:ab:97:e7:84,0x800,172.24.16.18,172.24.16.5,9007199288295424,N/A,5,490,5,0,1,5,212000000,0
1695491865.99492,00:00:00:00:00:00:00:02,e0:19:6b:4d:dd:29,6c:23:c1:94:e3:3a,0x800,172.24.16.2,172.24.16.7,9007199506399232,N/A,5,490,5,0,2,5,212000000,0
1695491865.99492,00:00:00:00:00:00:00:02,ce:94:05:58:97:d0,12:29:fb:48:15:e7,0x800,172.24.16.3,172.24.16.8,9007199539953664,N/A,5,490,5,0,3,5,212000000,0
1695491865.99492,00:00:00:00:00:00:00:02,12:a8:b5:1f:54:b6,e0:19:6b:4d:dd:29,0x800,172.24.16.13,172.24.16.2,9007199590285312,N/A,5,490,5,0,1,5,139000000,0
1695491865.99492,00:00:00:00:00:00:00:02,ba:2e:c8:df:0e:c9,9a:e2:59:1f:df:d6,0x800,172.24.16.1,172.24.16.4,9007199556730880,N/A,5,490,5,0,2,5,135000000,0
1695491865.99492,00:00:00:00:00:00:00:02,16:0d:a2:c9:0f:83,9a:e2:59:1f:df:d6,0x800,172.24.16.9,172.24.16.4,9007199623839744,N/A,5,490,5,0,1,5,135000000,0
1695491865.99492,00:00:00:00:00:00:00:02,24:d4:9b:33:b2:20,e0:19:6b:4d:dd:29,0x800,172.24.16.10,172.24.16.2,9007199640616960,N/A,5,490,5,0,1,5,132000000,0
1695491865.99492,00:00:00:00:00:00:00:02,94:50:ab:97:e7:84,6a:b4:67:f6:d8:ab,0x800,172.24.16.5,172.24.16.16,9007199573508096,N/A,5,490,5,0,4,5,132000000,0
1695491865.99492,00:00:00:00:00:00:00:02,9a:e2:59:1f:df:d6,6a:b4:67:f6:d8:ab,0x800,172.24.16.4,172.24.16.16,9007199758057472,N/A,5,490,5,0,3,5,132000000,0
1695491865.99492,00:00:00:00:00:00:00:02,ba:ac:3e:25:c0:d1,ba:2e:c8:df:0e:c9,0x800,172.24.16.15,172.24.16.1,9007199925829632,N/A,6,588,5,0,1,5,132000000,0
1695491865.99492,00:00:00:00:00:00:00:02,6e:2c:ce:30:dc:d4,ba:2e:c8:df:0e:c9,0x800,172.24.16.12,172.24.16.1,9007199976161280,N/A,6,588,5,0,1,5,131000000,0
1695491865.99492,00:00:00:00:00:00:00:02,5e:7d:a0:c9:22:15,9a:e2:59:1f:df:d6,0x800,172.24.16.11,172.24.16.4,9007199992938496,N/A,6,588,5,0,1,5,131000000,0
1695491865.99492,00:00:00:00:00:00:00:02,0e:53:0e:e7:c2:6e,7a:99:34:e1:18:60,0x800,172.24.16.17,172.24.16.6,9007200026492928,N/A,6,588,5,0,1,5,127000000,0
1695491865.99492,00:00:00:00:00:00:00:02,94:50:ab:97:e7:84,2e:0d:67:ce:f5:ba,0x800,172.24.16.5,172.24.16.18,9007200060047360,N/A,5,490,5,0,4,5,114000000,0
1695491865.99492,00:00:00:00:00:00:00:02,e0:19:6b:4d:dd:29,12:a8:b5:1f:54:b6,0x800,172.24.16.2,172.24.16.13,9007200076824576,N/A,6,588,5,0,2,5,114000000,0
1695491865.99492,00:00:00:00:00:00:00:02,e0:19:6b:4d:dd:29,24:d4:9b:33:b2:20,0x800,172.24.16.2,172.24.16.10,9007200093601792,N/A,6,588,5,0,2,5,114000000,0
1695491865.99492,00:00:00:00:00:00:00:02,12:29:fb:48:15:e7,ce:94:05:58:97:d0,0x800,172.24.16.8,172.24.16.3,9007200127156224,N/A,6,588,5,0,1,5,114000000,0
1695491865.99492,00:00:00:00:00:00:00:02,6c:23:c1:94:e3:3a,e0:19:6b:4d:dd:29,0x800,172.24.16.7,172.24.16.2,9007200143933440,N/A,6,588,5,0,1,5,113000000,0
1695491865.99492,00:00:00:00:00:00:00:02,9a:e2:59:1f:df:d6,ba:2e:c8:df:0e:c9,0x800,172.24.16.4,172.24.16.1,9007200160710656,N/A,5,490,5,0,3,5,107000000,0
1695491865.99492,00:00:00:00:00:00:00:02,9a:e2:59:1f:df:d6,16:0d:a2:c9:0f:83,0x800,172.24.16.4,172.24.16.9,9007200177487872,N/A,5,490,5,0,3,5,107000000,0
1695491865.99492,00:00:00:00:00:00:00:02,ba:2e:c8:df:0e:c9,6e:2c:ce:30:dc:d4,0x800,172.24.16.1,172.24.16.12,9007200110379008,N/A,5,490,5,0,2,5,95000000,0
1695491865.99492,00:00:00:00:00:00:00:02,6a:b4:67:f6:d8:ab,94:50:ab:97:e7:84,0x800,172.24.16.16,172.24.16.5,9007200294928384,N/A,6,588,5,0,1,5,90000000,0
1695491865.99492,00:00:00:00:00:00:00:02,ba:2e:c8:df:0e:c9,ba:ac:3e:25:c0:d1,0x800,172.24.16.1,172.24.16.15,9007200227819520,N/A,5,490,5,0,2,5,70000000,0
1695491865.99492,00:00:00:00:00:00:00:02,9a:e2:59:1f:df:d6,5e:7d:a0:c9:22:15,0x800,172.24.16.4,172.24.16.11,9007200194265088,N/A,5,490,5,0,3,5,63000000,0
1695491865.99492,00:00:00:00:00:00:00:02,6a:b4:67:f6:d8:ab,9a:e2:59:1f:df:d6,0x800,172.24.16.16,172.24.16.4,9007200362037248,N/A,6,588,5,0,1,5,56000000,0
1695491865.99492,00:00:00:00:00:00:00:02,94:50:ab:97:e7:84,02:00:00:00:00:01,0x800,172.24.16.5,172.24.16.20,9007200596918272,N/A,0,0,5,0,4,5,27000000,0
1695491865.99492,00:00:00:00:00:00:00:02,7a:99:34:e1:18:60,02:00:00:00:00:01,0x800,172.24.16.6,172.24.16.20,9007200613695488,N/A,0,0,5,0,4,5,7000000,0
1695491865.99492,00:00:00:00:00:00:00:02,ce:94:05:58:97:d0,02:00:00:00:00:01,0x800,172.24.16.3,172.24.16.20,9007200647249920,N/A,1,74,5,0,3,4,996000000,0
1695491865.99492,00:00:00:00:00:00:00:02,ba:2e:c8:df:0e:c9,02:00:00:00:00:01,0x800,172.24.16.1,172.24.16.20,9007200731136000,N/A,1,74,5,0,2,4,974000000,0
1695491865.99492,00:00:00:00:00:00:00:02,e0:19:6b:4d:dd:29,02:00:00:00:00:01,0x800,172.24.16.2,172.24.16.20,9007200747913216,N/A,1,74,5,0,2,4,974000000,0
1695491865.99492,00:00:00:00:00:00:00:02,9a:e2:59:1f:df:d6,02:00:00:00:00:01,0x800,172.24.16.4,172.24.16.20,9007200781467648,N/A,1,74,5,0,3,4,964000000,0
1695491865.99492,00:00:00:00:00:00:00:02,02:00:00:00:00:01,94:50:ab:97:e7:84,0x800,172.24.16.20,172.24.16.5,9007200882130944,N/A,1,74,5,0,1,4,946000000,0
